ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416262201.15396,template1,0,0,0,0,0,0,0,0,0,0
1416262201.15396,template0,0,0,0,0,0,0,0,0,0,0
1416262201.15396,postgres,0,5852,19,51785,162536,1944564,63161,0,0,0
1416262201.15396,dbt3,12,73724,39,5503239933,4215148961,127711530003,60555831072,1400234120,7897,11492067
1416262261.1575,template1,0,0,0,0,0,0,0,0,0,0
1416262261.1575,template0,0,0,0,0,0,0,0,0,0,0
1416262261.1575,postgres,0,5854,19,51785,162591,1945226,63172,0,0,0
1416262261.1575,dbt3,7,73799,39,5503730592,4216754025,127756940153,60555837999,1411834422,7942,11492068
1416262321.15782,template1,0,0,0,0,0,0,0,0,0,0
1416262321.15782,template0,0,0,0,0,0,0,0,0,0,0
1416262321.15782,postgres,0,5856,19,51785,162646,1945888,63183,0,0,0
1416262321.15782,dbt3,6,73822,39,5504235155,4218317202,127816945832,60555840168,1426834486,7943,11492068
1416262381.17001,template1,0,0,0,0,0,0,0,0,0,0
1416262381.17001,template0,0,0,0,0,0,0,0,0,0,0
1416262381.17001,postgres,0,5858,19,51785,162701,1946550,63194,0,0,0
1416262381.17001,dbt3,5,73837,39,5504235159,4218325198,127816954050,60555844362,1426834488,7970,11492068
1416262441.16198,template1,0,0,0,0,0,0,0,0,0,0
1416262441.16198,template0,0,0,0,0,0,0,0,0,0,0
1416262441.16198,postgres,0,5860,19,51785,162756,1947212,63205,0,0,0
1416262441.16198,dbt3,3,73845,39,5504235159,4218328013,127816958799,60555845575,1426834488,7970,11492068
1416262501.16484,template1,0,0,0,0,0,0,0,0,0,0
1416262501.16484,template0,0,0,0,0,0,0,0,0,0,0
1416262501.16484,postgres,0,5862,19,51785,162811,1947874,63216,0,0,0
1416262501.16484,dbt3,4,73858,39,5504235159,4218331158,127816963698,60555846934,1426834488,7970,11492068
1416262561.17124,template1,0,0,0,0,0,0,0,0,0,0
1416262561.17124,template0,0,0,0,0,0,0,0,0,0,0
1416262561.17124,postgres,0,5864,19,51785,162866,1948536,63227,0,0,0
1416262561.17124,dbt3,12,73884,39,5505300839,4220642754,127816969235,60555848604,1486820540,7970,11492068
1416262621.17035,template1,0,0,0,0,0,0,0,0,0,0
1416262621.17035,template0,0,0,0,0,0,0,0,0,0,0
1416262621.17035,postgres,0,5866,19,51785,162921,1949198,63238,0,0,0
1416262621.17035,dbt3,10,73894,39,5505300839,4220645506,127816973585,60555849736,1486820540,7970,11492068
1416262681.17296,template1,0,0,0,0,0,0,0,0,0,0
1416262681.17296,template0,0,0,0,0,0,0,0,0,0,0
1416262681.17296,postgres,0,5868,19,51785,162976,1949860,63249,0,0,0
1416262681.17296,dbt3,10,73914,39,5509505715,4220706224,128056923246,60555851639,1486820560,7972,11492068
1416262741.17523,template1,0,0,0,0,0,0,0,0,0,0
1416262741.17523,template0,0,0,0,0,0,0,0,0,0,0
1416262741.17523,postgres,0,5870,19,51785,163031,1950522,63260,0,0,0
1416262741.17523,dbt3,7,73933,39,5512492109,4220920287,128236887201,60555853852,1486820582,7979,11492068
1416262801.17683,template1,0,0,0,0,0,0,0,0,0,0
1416262801.17683,template0,0,0,0,0,0,0,0,0,0,0
1416262801.17683,postgres,0,5872,19,51785,163086,1951184,63271,0,0,0
1416262801.17683,dbt3,7,73947,39,5512492109,4220923461,128236892186,60555855220,1486820582,7979,11492068
