# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416262912;sda;36.14;0.00;7519.97;208.07;1.35;37.26;0.30;1.07
axle;60;1416262972;sda;3.59;0.00;671.90;187.16;0.02;4.45;0.32;0.11
axle;60;1416263032;sda;3.06;0.13;424.04;138.45;0.02;6.73;0.17;0.05
axle;60;1416263092;sda;1.65;0.00;90.30;54.71;0.00;0.12;0.04;0.01
axle;60;1416263152;sda;0.87;0.00;53.89;62.15;0.00;0.00;0.00;0.00
axle;60;1416263212;sda;1.10;0.00;69.99;63.64;0.00;0.00;0.00;0.00
axle;60;1416263272;sda;1.67;0.00;126.53;75.92;0.00;1.20;0.16;0.03
axle;60;1416263332;sda;1.20;0.00;73.21;61.00;0.00;0.17;0.17;0.02
axle;60;1416263392;sda;0.77;0.00;44.41;57.91;0.00;0.00;0.00;0.00
axle;60;1416263452;sda;1.80;0.00;91.95;51.11;0.00;0.81;0.15;0.03
axle;60;1416263512;sda;1.02;0.00;45.61;44.85;0.00;0.00;0.00;0.00
