# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416262912;0.00;3759.99;220551.93;0.00;180848.27;0.00;0.00;0.00;0.00
axle;60;1416262972;0.00;335.95;212648.10;0.00;112843.35;0.00;0.00;0.00;0.00
axle;60;1416263032;0.07;212.02;82160.61;0.00;3995.70;0.00;0.00;0.00;0.00
axle;60;1416263092;0.00;45.15;51672.57;0.00;10828.63;0.00;0.00;0.00;0.00
axle;60;1416263152;0.00;26.95;38040.40;0.00;22393.23;0.00;0.00;0.00;0.00
axle;60;1416263212;0.00;34.99;37868.16;0.00;1429.20;0.00;0.00;0.00;0.00
axle;60;1416263272;0.00;63.27;61448.48;0.00;7144.98;0.00;0.00;0.00;0.00
axle;60;1416263332;0.00;36.61;47231.02;0.00;10403.10;0.00;0.00;0.00;0.00
axle;60;1416263392;0.00;22.20;28184.81;0.00;3211.77;2238.72;0.00;2238.72;100.00
axle;60;1416263452;0.00;45.98;63090.82;0.00;4253.47;453.76;0.00;453.76;100.00
axle;60;1416263512;0.00;22.80;79873.76;0.00;14606.42;7621.57;0.00;7621.57;100.00
