# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416262256;sda;1.87;0.00;170.15;90.79;0.00;0.86;0.18;0.03
axle;60;1416262316;sda;0.80;0.00;87.02;108.50;0.00;0.67;0.08;0.01
axle;60;1416262376;sda;0.64;0.00;78.50;123.58;0.00;0.63;0.11;0.01
axle;60;1416262436;sda;0.52;0.00;47.43;91.61;0.00;0.26;0.13;0.01
axle;60;1416262496;sda;0.45;0.00;50.13;111.11;0.00;0.00;0.00;0.00
axle;60;1416262556;sda;0.70;0.00;40.61;57.71;0.00;0.00;0.00;0.00
axle;60;1416262616;sda;0.53;0.00;65.22;122.25;0.00;0.50;0.12;0.01
axle;60;1416262676;sda;1.50;0.00;224.87;149.69;0.00;0.76;0.13;0.02
axle;60;1416262736;sda;1.03;0.00;177.01;171.10;0.00;1.29;0.19;0.02
axle;60;1416262796;sda;0.85;0.00;109.52;128.63;0.00;0.31;0.08;0.01
