# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416263731;3.89;288.34;591971.10;0.03;94578.99;18351.98;0.00;18351.98;100.00
axle;60;1416263791;0.00;280.48;596710.54;0.00;109818.77;0.00;0.00;0.00;0.00
axle;60;1416263851;0.00;314.23;521220.30;0.00;83274.86;0.00;0.00;0.00;0.00
axle;60;1416263911;3.82;290.57;485241.52;0.02;75840.83;0.00;0.00;0.00;0.00
axle;60;1416263971;0.00;274.91;514276.76;0.00;74000.45;0.00;0.00;0.00;0.00
axle;60;1416264031;0.00;337.97;551122.55;0.00;55924.96;0.00;0.00;0.00;0.00
axle;60;1416264091;0.00;372.78;428841.50;0.00;85780.02;1956.24;0.00;1956.24;100.00
axle;60;1416264151;0.00;258.04;494564.81;0.00;56593.00;0.00;0.00;0.00;0.00
axle;60;1416264211;0.00;278.06;433591.10;0.00;44541.06;0.00;0.00;0.00;0.00
axle;60;1416264271;0.00;311.77;491476.40;0.00;70618.63;0.00;0.00;0.00;0.00
axle;60;1416264331;11.05;318.03;574807.35;0.03;73413.36;575.05;0.00;575.05;100.00
